  Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,Sma,std, ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand,  Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand ,Pgrid, Pbc, Pbd, Price_30_min, SoC,  ,Minute,Demand  ,Pgrid, Pbc, Pbd, Price_30_min, SoC  
 179, 200.017593, 400.017578, 200.000000, 0.000000, 0.001280, 87.714005,81.254997,8.560688,  ,179, 165.072906, 130.000000, 0.000000, 35.072906, 0.001095, 36.873398,  ,179, 161.845703, 130.000000, 0.000000, 31.845703, 0.001121, 57.758091,  ,179, 132.031006, 130.000000, 0.000000, 2.031006, 0.001127, 37.491611,  ,179, 161.166397, 130.000000, 0.000000, 31.166397, 0.001079, 74.489418,  ,179, 171.830200, 130.000000, 0.000000, 41.830200, 0.001059, 61.439785,  ,179, 232.265793, 130.000000, 0.000000, 102.265793, 0.001035, 34.750557 
 180, 200.017593, 400.017578, 200.000000, 0.000000, 0.001280, 88.251640,81.254997,8.560688,  ,180, 165.372894, 130.000000, 0.000000, 35.372894, 0.001095, 36.778309,  ,180, 159.266602, 130.000000, 0.000000, 29.266602, 0.001121, 57.679417,  ,180, 164.451904, 130.000000, 0.000000, 34.451904, 0.001127, 37.398998,  ,180, 161.166397, 130.000000, 0.000000, 31.166397, 0.001079, 74.405640,  ,180, 136.830200, 130.000000, 0.000000, 6.830200, 0.001059, 61.421425,  ,180, 232.265793, 130.000000, 0.000000, 102.265793, 0.001035, 34.475651 
 181, 200.017593, 130.000000, 0.000000, 70.017593, 0.001322, 88.063423,79.287498,8.431473,  ,181, 165.372894, 130.000000, 0.000000, 35.372894, 0.001078, 36.683220,  ,181, 158.226593, 130.000000, 0.000000, 28.226593, 0.001095, 57.603539,  ,181, 196.172806, 130.000000, 0.000000, 66.172806, 0.001116, 37.221115,  ,181, 161.166397, 130.000000, 0.000000, 31.166397, 0.001073, 74.321861,  ,181, 136.830200, 130.000000, 0.000000, 6.830200, 0.001059, 61.403065,  ,181, 233.765793, 130.000000, 0.000000, 103.765793, 0.001023, 34.196709 
 182, 200.017593, 130.000000, 0.000000, 70.017593, 0.001322, 87.875206,79.287498,8.431473,  ,182, 165.372894, 130.000000, 0.000000, 35.372894, 0.001078, 36.588131,  ,182, 159.912094, 130.000000, 0.000000, 29.912094, 0.001095, 57.523129,  ,182, 230.841995, 130.000000, 0.000000, 100.841995, 0.001116, 36.950035,  ,182, 160.466400, 130.000000, 0.000000, 30.466400, 0.001073, 74.239960,  ,182, 136.830200, 130.000000, 0.000000, 6.830200, 0.001059, 61.384705,  ,182, 199.796600, 130.000000, 0.000000, 69.796600, 0.001023, 34.009083 
 183, 166.048401, 130.000000, 0.000000, 36.048401, 0.001322, 87.778305,79.287498,8.431473,  ,183, 134.451996, 130.000000, 0.000000, 4.451996, 0.001078, 36.576164,  ,183, 159.912094, 130.000000, 0.000000, 29.912094, 0.001095, 57.442719,  ,183, 232.341995, 130.000000, 0.000000, 102.341995, 0.001116, 36.674923,  ,183, 161.466400, 130.000000, 0.000000, 31.466400, 0.001073, 74.155373,  ,183, 102.861000, 102.861000, 0.000000, 0.000000, 0.001059, 61.384705,  ,183, 199.796600, 130.000000, 0.000000, 69.796600, 0.001023, 33.821457 
 184, 133.627502, 130.000000, 0.000000, 3.627502, 0.001322, 87.768555,79.287498,8.431473,  ,184, 134.451996, 130.000000, 0.000000, 4.451996, 0.001078, 36.564198,  ,184, 159.912094, 130.000000, 0.000000, 29.912094, 0.001095, 57.362309,  ,184, 232.341995, 130.000000, 0.000000, 102.341995, 0.001116, 36.399811,  ,184, 161.466400, 130.000000, 0.000000, 31.466400, 0.001073, 74.070786,  ,184, 103.560997, 103.560997, 0.000000, 0.000000, 0.001059, 61.384705,  ,184, 164.796600, 130.000000, 0.000000, 34.796600, 0.001023, 33.727917 
 185, 132.627502, 130.000000, 0.000000, 2.627502, 0.001322, 87.761490,79.287498,8.431473,  ,185, 134.451996, 130.000000, 0.000000, 4.451996, 0.001078, 36.552231,  ,185, 159.912094, 130.000000, 0.000000, 29.912094, 0.001095, 57.281898,  ,185, 232.672806, 130.000000, 0.000000, 102.672806, 0.001116, 36.123810,  ,185, 161.506393, 130.000000, 0.000000, 31.506393, 0.001073, 73.986092,  ,185, 136.530197, 130.000000, 0.000000, 6.530197, 0.001059, 61.367149,  ,185, 163.796600, 130.000000, 0.000000, 33.796600, 0.001023, 33.637066 
 186, 132.627502, 130.000000, 0.000000, 2.627502, 0.001322, 87.754425,79.287498,8.431473,  ,186, 134.451996, 130.000000, 0.000000, 4.451996, 0.001078, 36.540264,  ,186, 159.912094, 130.000000, 0.000000, 29.912094, 0.001095, 57.201488,  ,186, 234.172806, 130.000000, 0.000000, 104.172806, 0.001116, 35.843777,  ,186, 161.506393, 130.000000, 0.000000, 31.506393, 0.001073, 73.901398,  ,186, 136.530197, 130.000000, 0.000000, 6.530197, 0.001059, 61.349594,  ,186, 163.796600, 130.000000, 0.000000, 33.796600, 0.001023, 33.546215 
 187, 132.627502, 130.000000, 0.000000, 2.627502, 0.001322, 87.747360,79.287498,8.431473,  ,187, 133.121994, 130.000000, 0.000000, 3.121994, 0.001078, 36.531872,  ,187, 159.912094, 130.000000, 0.000000, 29.912094, 0.001095, 57.121078,  ,187, 234.172806, 130.000000, 0.000000, 104.172806, 0.001116, 35.563744,  ,187, 161.806396, 130.000000, 0.000000, 31.806396, 0.001073, 73.815895,  ,187, 135.830200, 130.000000, 0.000000, 5.830200, 0.001059, 61.333923,  ,187, 164.496597, 130.000000, 0.000000, 34.496597, 0.001023, 33.453484 
 188, 132.627502, 130.000000, 0.000000, 2.627502, 0.001322, 87.740295,79.287498,8.431473,  ,188, 166.888397, 130.000000, 0.000000, 36.888397, 0.001078, 36.432709,  ,188, 159.912094, 130.000000, 0.000000, 29.912094, 0.001095, 57.040668,  ,188, 234.172806, 130.000000, 0.000000, 104.172806, 0.001116, 35.283710,  ,188, 161.806396, 130.000000, 0.000000, 31.806396, 0.001073, 73.730392,  ,188, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 61.224163,  ,188, 165.996597, 130.000000, 0.000000, 35.996597, 0.001023, 33.356720 
 189, 132.627502, 130.000000, 0.000000, 2.627502, 0.001322, 87.733231,79.287498,8.431473,  ,189, 166.888397, 130.000000, 0.000000, 36.888397, 0.001078, 36.333546,  ,189, 159.912094, 130.000000, 0.000000, 29.912094, 0.001095, 56.960258,  ,189, 234.172806, 130.000000, 0.000000, 104.172806, 0.001116, 35.003677,  ,189, 161.806396, 130.000000, 0.000000, 31.806396, 0.001073, 73.644890,  ,189, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 61.114403,  ,189, 165.996597, 130.000000, 0.000000, 35.996597, 0.001023, 33.259956 
 190, 92.827499, 92.827499, 0.000000, 0.000000, 0.001322, 87.733231,79.287498,8.431473,  ,190, 166.888397, 130.000000, 0.000000, 36.888397, 0.001078, 36.234383,  ,190, 191.703003, 130.000000, 0.000000, 61.703003, 0.001095, 56.794392,  ,190, 265.263702, 130.000000, 0.000000, 135.263702, 0.001116, 34.640064,  ,190, 161.806396, 130.000000, 0.000000, 31.806396, 0.001073, 73.559387,  ,190, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 61.004642,  ,190, 164.996597, 130.000000, 0.000000, 34.996597, 0.001023, 33.165878 
 191, 96.297501, 96.297501, 0.000000, 0.000000, 0.001322, 87.733231,79.287498,8.431473,  ,191, 166.242905, 130.000000, 0.000000, 36.242905, 0.001078, 36.136955,  ,191, 191.703003, 130.000000, 0.000000, 61.703003, 0.001095, 56.628525,  ,191, 197.842804, 130.000000, 0.000000, 67.842804, 0.001116, 34.457691,  ,191, 197.436401, 130.000000, 0.000000, 67.436401, 0.001073, 73.378105,  ,191, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.894882,  ,191, 164.996597, 130.000000, 0.000000, 34.996597, 0.001023, 33.071800 
 192, 128.718399, 128.718399, 0.000000, 0.000000, 0.001322, 87.733231,79.287498,8.431473,  ,192, 167.742905, 130.000000, 0.000000, 37.742905, 0.001078, 36.035496,  ,192, 191.703003, 130.000000, 0.000000, 61.703003, 0.001095, 56.462658,  ,192, 230.263702, 130.000000, 0.000000, 100.263702, 0.001116, 34.188164,  ,192, 197.436401, 130.000000, 0.000000, 67.436401, 0.001073, 73.196823,  ,192, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.785122,  ,192, 164.996597, 130.000000, 0.000000, 34.996597, 0.001023, 32.977722 
 193, 128.718399, 128.718399, 0.000000, 0.000000, 0.001322, 87.733231,79.287498,8.431473,  ,193, 167.742905, 130.000000, 0.000000, 37.742905, 0.001078, 35.934036,  ,193, 193.203003, 130.000000, 0.000000, 63.203003, 0.001095, 56.292759,  ,193, 230.909195, 130.000000, 0.000000, 100.909195, 0.001116, 33.916901,  ,193, 197.436401, 130.000000, 0.000000, 67.436401, 0.001073, 73.015541,  ,193, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.675362,  ,193, 129.697403, 129.697403, 0.000000, 0.000000, 0.001023, 32.977722 
 194, 128.718399, 128.718399, 0.000000, 0.000000, 0.001322, 87.733231,79.287498,8.431473,  ,194, 167.742905, 130.000000, 0.000000, 37.742905, 0.001078, 35.832577,  ,194, 161.412094, 130.000000, 0.000000, 31.412094, 0.001095, 56.208317,  ,194, 230.909195, 130.000000, 0.000000, 100.909195, 0.001116, 33.645638,  ,194, 197.436401, 130.000000, 0.000000, 67.436401, 0.001073, 72.834259,  ,194, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.565601,  ,194, 129.697403, 129.697403, 0.000000, 0.000000, 0.001023, 32.977722 
 195, 127.678398, 127.678398, 0.000000, 0.000000, 0.001322, 87.733231,79.287498,8.431473,  ,195, 167.402893, 130.000000, 0.000000, 37.402893, 0.001078, 35.732033,  ,195, 196.412094, 130.000000, 0.000000, 66.412094, 0.001095, 56.029789,  ,195, 229.223694, 130.000000, 0.000000, 99.223694, 0.001116, 33.378906,  ,195, 197.436401, 130.000000, 0.000000, 67.436401, 0.001073, 72.652977,  ,195, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.455841,  ,195, 129.697403, 129.697403, 0.000000, 0.000000, 0.001023, 32.977722 
 196, 130.063904, 130.000000, 0.000000, 0.063904, 0.001322, 87.733055,79.287498,8.431473,  ,196, 167.402893, 130.000000, 0.000000, 37.402893, 0.001078, 35.631489,  ,196, 196.412094, 130.000000, 0.000000, 66.412094, 0.001095, 55.851261,  ,196, 230.909195, 130.000000, 0.000000, 100.909195, 0.001116, 33.107643,  ,196, 197.436401, 130.000000, 0.000000, 67.436401, 0.001073, 72.471695,  ,196, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.346081,  ,196, 98.606499, 98.606499, 0.000000, 0.000000, 0.001023, 32.977722 
 197, 131.563904, 130.000000, 0.000000, 1.563904, 0.001322, 87.728851,79.287498,8.431473,  ,197, 168.442902, 130.000000, 0.000000, 38.442902, 0.001078, 35.528149,  ,197, 196.412094, 130.000000, 0.000000, 66.412094, 0.001095, 55.672733,  ,197, 230.909195, 130.000000, 0.000000, 100.909195, 0.001116, 32.836380,  ,197, 165.015503, 130.000000, 0.000000, 35.015503, 0.001073, 72.377563,  ,197, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.236320,  ,197, 132.575699, 130.000000, 0.000000, 2.575699, 0.001023, 32.970798 
 198, 131.563904, 130.000000, 0.000000, 1.563904, 0.001322, 87.724648,79.287498,8.431473,  ,198, 134.942902, 130.000000, 0.000000, 4.942902, 0.001078, 35.514862,  ,198, 196.412094, 130.000000, 0.000000, 66.412094, 0.001095, 55.494205,  ,198, 230.909195, 130.000000, 0.000000, 100.909195, 0.001116, 32.565117,  ,198, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377525,  ,198, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.126560,  ,198, 132.575699, 130.000000, 0.000000, 2.575699, 0.001023, 32.963875 
 199, 133.249405, 130.000000, 0.000000, 3.249405, 0.001322, 87.715912,79.287498,8.431473,  ,199, 133.942902, 130.000000, 0.000000, 3.942902, 0.001078, 35.504261,  ,199, 195.412094, 130.000000, 0.000000, 65.412094, 0.001095, 55.318367,  ,199, 230.909195, 130.000000, 0.000000, 100.909195, 0.001116, 32.293854,  ,199, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377487,  ,199, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 60.016800,  ,199, 132.575699, 130.000000, 0.000000, 2.575699, 0.001023, 32.956951 
 200, 132.249405, 130.000000, 0.000000, 2.249405, 0.001322, 87.709862,79.287498,8.431473,  ,200, 165.363800, 130.000000, 0.000000, 35.363800, 0.001078, 35.409199,  ,200, 162.991196, 130.000000, 0.000000, 32.991196, 0.001095, 55.229679,  ,200, 166.067398, 130.000000, 0.000000, 36.067398, 0.001116, 32.196899,  ,200, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377449,  ,200, 169.830200, 130.000000, 0.000000, 39.830200, 0.001059, 59.909729,  ,200, 132.575699, 130.000000, 0.000000, 2.575699, 0.001023, 32.950027 
 201, 167.249405, 130.000000, 0.000000, 37.249405, 0.001322, 87.609726,79.287498,8.431473,  ,201, 168.572906, 130.000000, 0.000000, 38.572906, 0.001078, 35.305508,  ,201, 165.981995, 130.000000, 0.000000, 35.981995, 0.001095, 55.132954,  ,201, 167.567398, 130.000000, 0.000000, 37.567398, 0.001116, 32.095913,  ,201, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377411,  ,201, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 59.799969,  ,201, 132.575699, 130.000000, 0.000000, 2.575699, 0.001023, 32.943104 
 202, 167.249405, 130.000000, 0.000000, 37.249405, 0.001322, 87.509590,79.287498,8.431473,  ,202, 168.572906, 130.000000, 0.000000, 38.572906, 0.001078, 35.201817,  ,202, 163.951996, 130.000000, 0.000000, 33.951996, 0.001095, 55.041683,  ,202, 165.027405, 130.000000, 0.000000, 35.027405, 0.001116, 32.001755,  ,202, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377373,  ,202, 169.830200, 130.000000, 0.000000, 39.830200, 0.001059, 59.692898,  ,202, 132.575699, 130.000000, 0.000000, 2.575699, 0.001023, 32.936180 
 203, 167.249405, 130.000000, 0.000000, 37.249405, 0.001322, 87.409454,79.287498,8.431473,  ,203, 169.572906, 130.000000, 0.000000, 39.572906, 0.001078, 35.095436,  ,203, 195.742905, 130.000000, 0.000000, 65.742905, 0.001095, 54.864956,  ,203, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.903065,  ,203, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377335,  ,203, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 59.583138,  ,203, 166.875702, 130.000000, 0.000000, 36.875702, 0.001023, 32.837051 
 204, 167.249405, 130.000000, 0.000000, 37.249405, 0.001322, 87.309319,79.287498,8.431473,  ,204, 169.272903, 130.000000, 0.000000, 39.272903, 0.001078, 34.989864,  ,204, 228.163803, 130.000000, 0.000000, 98.163803, 0.001095, 54.601074,  ,204, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.804375,  ,204, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377296,  ,204, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 59.473377,  ,204, 166.875702, 130.000000, 0.000000, 36.875702, 0.001023, 32.737923 
 205, 163.149399, 130.000000, 0.000000, 33.149399, 0.001322, 87.220207,79.287498,8.431473,  ,205, 170.772903, 130.000000, 0.000000, 40.772903, 0.001078, 34.880260,  ,205, 228.863800, 130.000000, 0.000000, 98.863800, 0.001095, 54.335312,  ,205, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.705685,  ,205, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377258,  ,205, 170.830200, 130.000000, 0.000000, 40.830200, 0.001059, 59.363617,  ,205, 166.875702, 130.000000, 0.000000, 36.875702, 0.001023, 32.638794 
 206, 167.949402, 130.000000, 0.000000, 37.949402, 0.001322, 87.118195,79.287498,8.431473,  ,206, 170.772903, 130.000000, 0.000000, 40.772903, 0.001078, 34.770657,  ,206, 230.363800, 130.000000, 0.000000, 100.363800, 0.001095, 54.065517,  ,206, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.606995,  ,206, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377220,  ,206, 136.860992, 130.000000, 0.000000, 6.860992, 0.001059, 59.345173,  ,206, 166.875702, 130.000000, 0.000000, 36.875702, 0.001023, 32.539665 
 207, 232.417801, 130.000000, 0.000000, 102.417801, 0.001322, 86.842880,79.287498,8.431473,  ,207, 170.772903, 130.000000, 0.000000, 40.772903, 0.001078, 34.661053,  ,207, 230.363800, 130.000000, 0.000000, 100.363800, 0.001095, 53.795723,  ,207, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.508305,  ,207, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377182,  ,207, 135.531006, 130.000000, 0.000000, 5.531006, 0.001059, 59.330303,  ,207, 166.875702, 130.000000, 0.000000, 36.875702, 0.001023, 32.440536 
 208, 236.517807, 130.000000, 0.000000, 106.517807, 0.001322, 86.556541,79.287498,8.431473,  ,208, 138.352005, 130.000000, 0.000000, 8.352005, 0.001078, 34.638599,  ,208, 230.363800, 130.000000, 0.000000, 100.363800, 0.001095, 53.525928,  ,208, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.409615,  ,208, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377144,  ,208, 167.951904, 130.000000, 0.000000, 37.951904, 0.001059, 59.228283,  ,208, 166.875702, 130.000000, 0.000000, 36.875702, 0.001023, 32.341408 
 209, 205.096893, 130.000000, 0.000000, 75.096893, 0.001322, 86.354668,79.287498,8.431473,  ,209, 138.352005, 130.000000, 0.000000, 8.352005, 0.001078, 34.616146,  ,209, 229.363800, 130.000000, 0.000000, 99.363800, 0.001095, 53.258823,  ,209, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.310925,  ,209, 130.015503, 130.000000, 0.000000, 0.015503, 0.001073, 72.377106,  ,209, 166.621902, 130.000000, 0.000000, 36.621902, 0.001059, 59.129837,  ,209, 165.875702, 130.000000, 0.000000, 35.875702, 0.001023, 32.244968 
 210, 205.096893, 130.000000, 0.000000, 75.096893, 0.001322, 86.152794,79.287498,8.431473,  ,210, 138.352005, 130.000000, 0.000000, 8.352005, 0.001078, 34.593693,  ,210, 229.363800, 130.000000, 0.000000, 99.363800, 0.001095, 52.991718,  ,210, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.212234,  ,210, 129.685501, 129.685501, 0.000000, 0.000000, 0.001073, 72.377106,  ,210, 198.002808, 130.000000, 0.000000, 68.002808, 0.001059, 58.947033,  ,210, 165.875702, 130.000000, 0.000000, 35.875702, 0.001023, 32.148529 
 211, 205.096893, 405.096893, 200.000000, 0.000000, 0.001182, 86.690430,78.955002,5.532249,  ,211, 138.352005, 130.000000, 0.000000, 8.352005, 0.001078, 34.571239,  ,211, 229.363800, 429.363800, 200.000000, 0.000000, 0.001082, 53.529354,  ,211, 166.712906, 130.000000, 0.000000, 36.712906, 0.001116, 31.113544,  ,211, 161.106400, 130.000000, 0.000000, 31.106400, 0.001071, 72.293488,  ,211, 199.688293, 130.000000, 0.000000, 69.688293, 0.001066, 58.759697,  ,211, 165.875702, 130.000000, 0.000000, 35.875702, 0.001006, 32.052090 
 212, 205.096893, 405.096893, 200.000000, 0.000000, 0.001182, 87.228065,78.955002,5.532249,  ,212, 138.352005, 130.000000, 0.000000, 8.352005, 0.001078, 34.548786,  ,212, 229.363800, 429.363800, 200.000000, 0.000000, 0.001082, 54.066990,  ,212, 99.292000, 99.292000, 0.000000, 0.000000, 0.001116, 31.113544,  ,212, 162.106400, 130.000000, 0.000000, 32.106400, 0.001071, 72.207184,  ,212, 199.688293, 130.000000, 0.000000, 69.688293, 0.001066, 58.572361,  ,212, 165.875702, 130.000000, 0.000000, 35.875702, 0.001006, 31.955650 
 213, 205.096893, 405.096893, 200.000000, 0.000000, 0.001182, 87.765701,78.955002,5.532249,  ,213, 173.651199, 130.000000, 0.000000, 43.651199, 0.001078, 34.431446,  ,213, 228.363800, 428.363800, 200.000000, 0.000000, 0.001082, 54.604626,  ,213, 98.292000, 98.292000, 0.000000, 0.000000, 0.001116, 31.113544,  ,213, 162.106400, 130.000000, 0.000000, 32.106400, 0.001071, 72.120880,  ,213, 164.688293, 130.000000, 0.000000, 34.688293, 0.001066, 58.479115,  ,213, 165.875702, 130.000000, 0.000000, 35.875702, 0.001006, 31.859211 
 214, 205.096893, 405.096893, 200.000000, 0.000000, 0.001182, 88.303337,78.955002,5.532249,  ,214, 173.021194, 130.000000, 0.000000, 43.021194, 0.001078, 34.315796,  ,214, 228.363800, 428.363800, 200.000000, 0.000000, 0.001082, 55.142262,  ,214, 98.292000, 98.292000, 0.000000, 0.000000, 0.001116, 31.113544,  ,214, 162.106400, 130.000000, 0.000000, 32.106400, 0.001071, 72.034576,  ,214, 164.688293, 130.000000, 0.000000, 34.688293, 0.001066, 58.385868,  ,214, 165.875702, 130.000000, 0.000000, 35.875702, 0.001006, 31.762772 
 215, 205.096893, 405.096893, 200.000000, 0.000000, 0.001182, 88.840973,78.955002,5.532249,  ,215, 207.321198, 130.000000, 0.000000, 77.321198, 0.001078, 34.107944,  ,215, 228.363800, 428.363800, 200.000000, 0.000000, 0.001082, 55.679897,  ,215, 98.292000, 98.292000, 0.000000, 0.000000, 0.001116, 31.113544,  ,215, 127.106400, 127.106400, 0.000000, 0.000000, 0.001071, 72.034576,  ,215, 164.688293, 130.000000, 0.000000, 34.688293, 0.001066, 58.292622,  ,215, 198.296600, 130.000000, 0.000000, 68.296600, 0.001006, 31.579178 
 216, 205.096893, 405.096893, 200.000000, 0.000000, 0.001182, 89.378609,78.955002,5.532249,  ,216, 239.742096, 130.000000, 0.000000, 109.742096, 0.001078, 33.812939,  ,216, 228.363800, 428.363800, 200.000000, 0.000000, 0.001082, 56.217533,  ,216, 98.292000, 98.292000, 0.000000, 0.000000, 0.001116, 31.113544,  ,216, 127.106400, 127.106400, 0.000000, 0.000000, 0.001071, 72.034576,  ,216, 164.688293, 130.000000, 0.000000, 34.688293, 0.001066, 58.199375,  ,216, 165.875702, 130.000000, 0.000000, 35.875702, 0.001006, 31.482738 
 217, 205.096893, 405.096893, 200.000000, 0.000000, 0.001182, 89.916245,78.955002,5.532249,  ,217, 205.442093, 130.000000, 0.000000, 75.442093, 0.001078, 33.610138,  ,217, 228.363800, 428.363800, 200.000000, 0.000000, 0.001082, 56.755169,  ,217, 98.292000, 98.292000, 0.000000, 0.000000, 0.001116, 31.113544,  ,217, 127.106400, 127.106400, 0.000000, 0.000000, 0.001071, 72.034576,  ,217, 164.688293, 130.000000, 0.000000, 34.688293, 0.001066, 58.106129,  ,217, 197.956604, 130.000000, 0.000000, 67.956604, 0.001006, 31.300060 
 218, 205.096893, 405.096893, 200.000000, 0.000000, 0.001182, 90.453880,78.955002,5.532249,  ,218, 239.411301, 130.000000, 0.000000, 109.411301, 0.001078, 33.316021,  ,218, 228.363800, 428.363800, 200.000000, 0.000000, 0.001082, 57.292805,  ,218, 98.292000, 98.292000, 0.000000, 0.000000, 0.001116, 31.113544,  ,218, 127.106400, 127.106400, 0.000000, 0.000000, 0.001071, 72.034576,  ,218, 199.987503, 130.000000, 0.000000, 69.987503, 0.001066, 57.917992,  ,218, 165.672897, 130.000000, 0.000000, 35.672897, 0.001006, 31.204165 
